ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
739021,Walls,"Interior - 4 7/8"" Partition (1-hr)",,CurveMidpt,,-70.3177,26.9948,-5.9167,-70.3177,26.9948,-70.3177,26.9948,-70.5208,25.2448,-70.1146,28.9479
739059,Walls,"Interior - 4 7/8"" Partition (1-hr)",,CurveMidpt,,-67.7839,28.7448,-5.9167,-67.7839,28.7448,-67.7839,28.7448,-70.3177,28.5417,-65.2500,28.9479
742710,Doors,"36"" x 96""",102B,Point,360.0000,-67.4896,28.7448,-5.9167,-67.4896,28.7448,-67.4896,28.7448,-69.1563,26.4203,-65.8229,30.8088
742829,Doors,"42"" x 96"" (Exterior)",102A,Point,270.0000,-65.0260,39.0000,-5.9167,-65.0260,39.0000,-65.0260,39.0000,-65.5938,37.0208,-61.0833,40.9167
744342,Doors,"36"" x 84"" (90 MIN)",101D,Point,90.0000,-90.4792,13.8542,-5.6667,-90.4792,13.8542,-90.4792,13.8542,-93.9063,12.1875,-90.0104,15.5208
745589,Doors,"36"" x 96""",107B,Point,360.0000,-8.3125,18.9167,-3.4583,-8.3125,18.9167,-8.3125,18.9167,-9.9792,18.5729,-6.6458,22.2187
745827,Doors,"36"" x 96"" (Exterior)",105C,Point,360.0000,-22.9167,36.3021,-3.4583,-22.9167,36.3021,-22.9167,36.3021,-24.5833,35.7344,-21.1875,39.7448
745863,Doors,"36"" x 96"" (Exterior)",107C,Point,180.0000,-17.7500,36.3021,-3.4583,-17.7500,36.3021,-17.7500,36.3021,-19.4792,35.7344,-16.0833,39.7448
745963,Doors,"36"" x 96"" (Exterior)",108E,Point,270.0000,3.2760,38.8281,-3.4583,3.2760,38.8281,3.2760,38.8281,-0.1667,37.0990,3.8438,40.4948
747024,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,32.5573,38.3438,-3.4583,32.5573,38.3438,32.5573,38.3438,32.3542,34.4635,32.7604,42.2240
747025,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,33.0339,34.4635,-3.4583,33.0339,34.4635,33.0339,34.4635,24.8177,34.2604,41.2500,34.6667
756614,Walls,"Core - Concrete 10""",,CurveMidpt,,-1.0833,27.5417,-3.4583,-1.0833,27.5417,-1.0833,27.5417,-6.0833,27.1250,3.9167,27.9583
756775,Walls,"Core - Concrete 10""",,CurveMidpt,,-5.6667,23.0964,-3.4583,-5.6667,23.0964,-5.6667,23.0964,-6.0833,18.6510,-5.2500,27.5417
756965,Walls,"Core - Concrete 10""",,CurveMidpt,,-90.8750,29.7500,-5.9167,-90.8750,29.7500,-90.8750,29.7500,-91.2917,25.6250,-90.4583,34.2917
757097,Walls,"Core - Concrete 10""",,CurveMidpt,,-95.5000,33.8750,-5.9167,-95.5000,33.8750,-95.5000,33.8750,-100.1250,33.4583,-90.8750,34.2917
757247,Walls,"Core - Concrete 10""",,CurveMidpt,,-95.5000,25.6250,-5.9167,-95.5000,25.6250,-95.5000,25.6250,-100.1250,25.2083,-90.4583,26.0417
826376,Rooms,Stair S1,,Point,,-104.8534,21.9404,-5.9167,-104.8534,21.9404,-104.8534,21.9404,-109.0000,19.7083,-100.6250,41.7500
826593,Rooms,Stair S3,,Point,,46.3309,-0.3700,8.0833,46.3309,-0.3700,46.3309,-0.3700,41.7500,-19.6250,50.1250,1.8750
826600,Rooms,Stair S2,,Point,,-44.6959,21.6617,-3.4583,-44.6959,21.6617,-44.6959,21.6617,-48.7500,19.7083,-40.3750,42.7500
826702,Rooms,Elevator E1,,Point,,-95.4121,28.3550,-16.9167,-95.4121,28.3550,-95.4121,28.3550,-99.6250,26.0417,-91.2917,33.4583
826708,Rooms,Elevator E2,,Point,,-1.0178,22.1821,-3.4583,-1.0178,22.1821,-1.0178,22.1821,-5.2500,19.7083,3.0833,27.1250
828508,Rooms,Café 101,,Point,,-81.0467,16.4169,-5.9167,-81.0467,16.4169,-81.0467,16.4169,-90.0521,9.5000,-50.6042,35.6979
828515,Rooms,Café Kitchen 102,,Point,,-79.2952,29.2395,-5.9167,-79.2952,29.2395,-79.2952,29.2395,-99.0729,25.4479,-65.5521,41.6979
828518,Rooms,Outdoor Covered Dining 103,,Point,,-79.3511,4.0632,-5.9167,-79.3511,4.0632,-79.3511,4.0632,-90.4792,-7.9167,-49.7500,8.6458
828521,Rooms,Pocket Park 104,,Point,,-84.9573,-19.3180,-5.9167,-84.9573,-19.3180,-84.9573,-19.3180,-111.5000,-29.1750,-49.7500,18.2604
828534,Rooms,Commercial/Retail 105,,Point,,-35.5175,0.1021,-3.4583,-35.5175,0.1021,-35.5175,0.1021,-49.0312,-27.6229,-20.7396,35.7760
828537,Rooms,Residential Lobby 106,,Point,,-8.7830,-8.9245,-3.4583,-8.7830,-8.9245,-8.7830,-8.9245,-19.7604,-28.3542,3.0938,18.6146
828540,Rooms,Utility 107,,Point,,-8.5281,30.9842,-3.4583,-8.5281,30.9842,-8.5281,30.9842,-19.7604,19.2187,8.9167,35.7760
828548,Rooms,Commercial/Retail 108,,Point,,23.7843,0.0000,0.0000,23.7843,0.0000,23.7843,0.0000,3.8021,-30.4219,40.7708,41.6979
828551,Rooms,Commercial/Retail 109,,Point,,55.4648,-3.5861,0.0000,55.4648,-3.5861,55.4648,-3.5861,41.7396,-28.8565,70.5743,41.6979
832424,Railings,Handrail - Pipe,,BBoxCenter,,32.3056,-2.7942,-1.2291,32.3056,-2.7942,32.3056,-2.7942,27.8917,-3.3591,36.7195,-2.2292
832428,Railings,Handrail - Pipe,,BBoxCenter,,33.8031,-2.7917,-1.2291,33.8031,-2.7917,33.8031,-2.7917,27.8917,-6.3542,39.7145,0.7708
832580,Stairs,Stair,,BBoxCenter,,14.8927,-5.3750,-2.6288,14.8927,-5.3750,14.8927,-5.3750,10.7260,-6.2917,19.0594,-4.4583
832730,Railings,Handrail - Pipe,,BBoxCenter,,8.1323,-5.6146,-0.9750,8.1323,-5.6146,8.1323,-5.6146,5.2260,-6.7708,11.0385,-4.4583
832734,Railings,Handrail - Pipe,,BBoxCenter,,22.7365,-4.9375,-0.9750,22.7365,-4.9375,22.7365,-4.9375,18.7469,-6.7708,26.7260,-3.1042
851333,Walls,"Foundation - 24"" Concrete",,CurveMidpt,,51.5922,41.7500,-16.9167,51.5922,41.7500,51.5922,41.7500,41.3067,40.7500,61.8776,42.7500
868473,Doors,"36"" x 84""",108B,Point,180.0000,34.6979,34.4635,-3.4583,34.6979,34.4635,34.6979,34.4635,33.0313,34.2187,36.3646,37.6667
881705,Walls,"Core - Concrete 18""",,CurveMidpt,,-49.5000,30.8542,-16.9167,-49.5000,30.8542,-49.5000,30.8542,-50.2500,18.2083,-48.7500,43.7500
881706,Walls,"Core - Concrete 12""",,CurveMidpt,,-39.8750,30.8542,-16.9167,-39.8750,30.8542,-39.8750,30.8542,-40.3750,18.2083,-39.3750,43.7500
881716,Walls,"Core - Concrete 12""",,CurveMidpt,,-49.2500,39.7370,-3.4583,-49.2500,39.7370,-49.2500,39.7370,-49.7500,35.6979,-48.7500,43.7500
881717,Walls,"Core - Concrete 12""",,CurveMidpt,,-39.8750,27.7292,-3.4583,-39.8750,27.7292,-39.8750,27.7292,-40.3750,19.2083,-39.3750,36.2500
881721,Walls,"Core - Concrete 12""",,CurveMidpt,,-39.8750,39.7500,-3.4583,-39.8750,39.7500,-39.8750,39.7500,-40.3750,36.2500,-39.3750,43.7500
881948,Stairs,Stair,,BBoxCenter,,-44.5625,34.0417,2.3125,-44.5625,34.0417,-44.5625,34.0417,-48.7500,25.0417,-40.3750,43.0417
881953,Railings,_IBC-Pipe-Plate Stringer (Extension None),,BBoxCenter,,-44.5625,31.7604,4.3060,-44.5625,31.7604,-44.5625,31.7604,-45.3021,24.7708,-43.8229,38.7499
881957,Railings,Pipe-Wall Mount,,BBoxCenter,,-48.7396,34.7604,0.4604,-48.7396,34.7604,-48.7396,34.7604,-49.4756,30.7604,-48.0035,38.7604
882076,Railings,_IBC-Pipe-Plate Stringer (Extension None),,BBoxCenter,,-44.5625,27.8802,-1.7917,-44.5625,27.8802,-44.5625,27.8802,-45.3021,23.9792,-43.8229,31.7812
882800,Walls,"Core - Concrete 12""",,CurveMidpt,,-44.8776,19.2083,-3.4583,-44.8776,19.2083,-44.8776,19.2083,-49.8802,18.7083,-39.3750,19.7083
882827,Stairs,Stair,,BBoxCenter,,-44.5625,33.3646,-10.0618,-44.5625,33.3646,-44.5625,33.3646,-48.7500,24.9792,-40.3750,41.7500
882844,Railings,_IBC-Pipe-Plate Stringer (Extension None),,BBoxCenter,,-42.8802,30.1354,-8.1875,-42.8802,30.1354,-42.8802,30.1354,-45.3021,23.4688,-40.4583,36.8021
882848,Railings,Pipe-Wall Mount,,BBoxCenter,,-48.7396,30.0625,-6.9583,-48.7396,30.0625,-48.7396,30.0625,-49.4756,23.3125,-48.0035,36.8125
887288,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,,6.3776,13.5417,-3.4583,6.3776,13.5417,6.3776,13.5417,3.5833,13.2865,9.4271,13.7969
887308,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,,9.1719,18.5000,-3.4583,9.1719,18.5000,9.1719,18.5000,8.9167,13.5417,9.4271,23.4583
887347,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,,6.2240,36.0313,-3.4583,6.2240,36.0313,6.2240,36.0313,3.2760,35.7760,9.4271,36.2865
887939,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,,6.5833,20.2083,-3.4583,6.5833,20.2083,6.5833,20.2083,3.9948,19.9531,9.1719,20.4635
889286,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,,9.1719,29.7448,-3.4583,9.1719,29.7448,9.1719,29.7448,8.9167,23.4583,9.4271,36.0313
1047579,Walls,"Foundation - 24"" Concrete",,CurveMidpt,,-44.6875,42.7500,-16.9167,-44.6875,42.7500,-44.6875,42.7500,-49.5000,41.7500,-39.8750,43.7500
1047581,Walls,"Core - Concrete 12""",,CurveMidpt,,-44.5625,43.2500,-3.4583,-44.5625,43.2500,-44.5625,43.2500,-49.2500,42.7500,-39.8750,43.7500
1048451,Walls,Glazing Wall - Stair,,CurveMidpt,,-44.5833,43.2500,0.0000,-44.5833,43.2500,-44.5833,43.2500,-47.7708,42.7500,-41.3958,43.7500
1048452,Doors,Door-Curtain-Wall-Single-Storefront,S22A,BBoxCenter,,-46.0625,44.7188,4.0000,-46.0625,44.7188,-46.0625,44.7188,-47.5625,43.1458,-44.5625,46.2917
1135949,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,-87.4089,19.0885,-5.9167,-87.4089,19.0885,-87.4089,19.0885,-90.4792,18.8854,-84.1354,19.2917
1135950,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,-84.3385,20.5651,-5.9167,-84.3385,20.5651,-84.3385,20.5651,-84.5417,19.0885,-84.1354,22.0417
1135969,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,-78.7812,35.6198,-5.9167,-78.7812,35.6198,-78.7812,35.6198,-86.7812,35.4167,-70.7812,35.8229
1158107,Columns,Flex,,Point,,-2.0917,-30.9562,0.0000,-2.0917,-30.9562,-2.0917,-30.9562,-3.0448,-31.9094,-1.1385,-29.6854
1160909,Columns,Flex,,Point,,3.4083,-30.9562,0.0000,3.4083,-30.9562,3.4083,-30.9562,2.4552,-31.9094,4.3615,-29.6854
1161167,Columns,Flex,,Point,,-14.5760,-30.9562,0.0000,-14.5760,-30.9562,-14.5760,-30.9562,-15.5292,-31.9094,-13.6229,-29.6854
1161179,Columns,Flex,,Point,,-20.0760,-30.9562,0.0000,-20.0760,-30.9562,-20.0760,-30.9562,-21.0292,-31.9094,-19.1229,-29.6854
1176382,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,,2.7135,-28.4453,-3.4583,2.7135,-28.4453,2.7135,-28.4453,2.5833,-28.7240,2.8437,-28.1667
1226933,Walls,"Core - Concrete 12""",,CurveMidpt,,41.2500,-11.8750,0.0000,41.2500,-11.8750,41.2500,-11.8750,40.7500,-26.1250,41.7500,2.3750
1240635,Stairs,Stair,,BBoxCenter,,-51.3561,33.9982,-0.2083,-51.3561,33.9982,-51.3561,33.9982,-54.8874,24.5399,-47.8249,43.4566
1240636,Railings,Pipe-Wall Mount,,BBoxCenter,,-51.6131,32.9774,2.4375,-51.6131,32.9774,-51.6131,32.9774,-56.1374,22.3732,-47.0888,43.5816
1240640,Railings,Glass Panel - Bottom Fill (Extension Bottom),,BBoxCenter,,-69.1895,31.1180,1.6826,-69.1895,31.1180,-69.1895,31.1180,-86.8041,22.5295,-51.5749,39.7066
1244066,Walls,"Core - Concrete 12""",,CurveMidpt,,-100.1250,42.7370,-5.9167,-100.1250,42.7370,-100.1250,42.7370,-100.6250,41.6979,-99.6250,43.2500
1245348,Walls,"Core - Concrete 12""",,CurveMidpt,,-49.2500,27.3542,-3.4583,-49.2500,27.3542,-49.2500,27.3542,-49.7500,18.4844,-48.7500,36.2240
1247377,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,-57.7656,28.3073,-5.9167,-57.7656,28.3073,-57.7656,28.3073,-57.9688,20.1875,-57.5625,36.2240
1247474,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,-61.5078,20.3906,-5.9167,-61.5078,20.3906,-61.5078,20.3906,-65.5521,20.1875,-57.7656,20.5938
1247521,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,-61.5078,28.1302,-5.9167,-61.5078,28.1302,-61.5078,28.1302,-65.2500,27.9271,-57.7656,28.3333
1247720,Doors,"36"" x 84""",101C,Point,90.0000,-57.7656,25.9896,-5.9167,-57.7656,25.9896,-57.7656,25.9896,-60.9688,24.3229,-57.5208,27.6563
1247789,Doors,"36"" x 84""",101B,Point,270.0000,-57.7656,30.2708,-5.9167,-57.7656,30.2708,-57.7656,30.2708,-60.9688,28.6042,-57.5208,31.9375
1250036,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,,-56.0833,33.3802,-5.9167,-56.0833,33.3802,-56.0833,33.3802,-57.7656,33.1771,-54.4010,33.5833
1250146,Doors,"26"" x 84""",101A,Point,360.0000,-56.1250,33.3802,-5.9167,-56.1250,33.3802,-56.1250,33.3802,-57.3750,31.0104,-54.8750,33.6250
1257762,Walls,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,CurveMidpt,,-95.3021,18.6875,-5.9167,-95.3021,18.6875,-95.3021,18.6875,-100.1250,18.2604,-90.4792,19.1146
1257796,Doors,"36"" x 84"" (90 MIN)",S11B,Point,180.0000,-95.7604,18.6875,-5.6667,-95.7604,18.6875,-95.7604,18.6875,-97.4271,15.2604,-94.0938,19.1563
1258318,Walls,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,CurveMidpt,,-90.4792,13.8802,-5.9167,-90.4792,13.8802,-90.4792,13.8802,-90.9063,8.6458,-90.0521,19.1146
1263678,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,,-50.4271,24.7526,-5.9167,-50.4271,24.7526,-50.4271,24.7526,-50.6042,9.6615,-50.2500,39.8438
1272069,Walls,Block 37 Pilaster,,CurveMidpt,,-50.2708,-27.7125,-5.9167,-50.2708,-27.7125,-50.2708,-27.7125,-50.6042,-28.6750,-49.9375,-26.7500
1272219,Walls,Block 37 Pilaster,,CurveMidpt,,-50.0104,-28.6750,-5.9167,-50.0104,-28.6750,-50.0104,-28.6750,-50.6042,-29.0083,-49.7500,-28.3416
1275779,Columns,"24""D x 24""W",,Point,,-20.2500,19.2083,0.0000,-20.2500,19.2083,-20.2500,19.2083,-21.2500,18.2083,-19.2500,20.2083
1275855,Columns,"24""D x 24""W",,Point,,-20.2500,2.5000,0.0000,-20.2500,2.5000,-20.2500,2.5000,-21.2500,1.5000,-19.2500,3.5000
1275998,Columns,"24""D x 24""W",,Point,,-20.2500,-12.7083,0.0000,-20.2500,-12.7083,-20.2500,-12.7083,-21.2500,-13.7083,-19.2500,-11.7083
1295809,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,,-1.1484,28.0885,-3.4583,-1.1484,28.0885,-1.1484,28.0885,-6.3437,27.9583,3.9167,28.2188
1296422,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,,-6.2135,23.3698,-3.4583,-6.2135,23.3698,-6.2135,23.3698,-6.3437,18.6510,-6.0833,28.0885
1299174,Walls,"Party - 6 1/8"" (2-hr)",,CurveMidpt,,41.2604,-28.3385,0.0000,41.2604,-28.3385,41.2604,-28.3385,40.7708,-30.0521,41.7500,-26.6250
1299759,Walls,"Core - Concrete 12""",,CurveMidpt,,45.9375,2.3750,0.0000,45.9375,2.3750,45.9375,2.3750,40.7500,1.8750,51.1250,2.8750
1300087,Walls,"Core - Concrete 12""",,CurveMidpt,,45.8125,-20.1250,-16.9167,45.8125,-20.1250,45.8125,-20.1250,41.0000,-20.6250,50.6250,-19.6250
1300707,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,,40.1198,-12.6849,-3.4583,40.1198,-12.6849,40.1198,-12.6849,39.9896,-28.3750,40.2500,3.0052
1300708,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,,51.2552,-11.8750,0.0000,51.2552,-11.8750,51.2552,-11.8750,51.1250,-26.6250,51.3854,2.8750
1300721,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,,-39.2448,27.4401,-3.4583,-39.2448,27.4401,-39.2448,27.4401,-39.3750,18.4479,-39.1146,36.3021
1300836,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,,-105.2135,18.4844,-5.9167,-105.2135,18.4844,-105.2135,18.4844,-110.9323,18.2604,-99.4948,18.7083
